nitrogen cycle metabolic process	PROCESS
xeromenia	0
hydroxyproline transport	PROCESS
chloride transmembrane transporter activity	PROCESS
lazarole	0
Furud	0
Dilemite	0
sulfopyruvate decarboxylase complex	GENE
NVT complex	GENE
pabalum	0
cellobiose transmembrane transporter activity	PROCESS
Goldberg-Shprintzen syndrome	DISEASE
iotacisms	0
olfactory region	CHEM
Abnormality of the cerebral white matter	DISEASE
abscission	PROCESS
chromophobe adenoma	DISEASE
jacketing	0
developing mesonephric nephron	CHEM
nomothetical	0
self proteolysis	PROCESS
Lorin	0
X-linked cleft palate with or without ankyloglossia	DISEASE
serine-type endopeptidase activity	PROCESS
benzyladenine UDP glycosyltransferase activity	PROCESS
goyle	0
arachidonic acid metabolic process	PROCESS
unmendableness	0
negative regulation of flower development	PROCESS
Dendroeca	0
unpredicted	0
Duane-radial ray syndrome	DISEASE
captain-lieutenant	0
peptidyl-alanine modification	PROCESS
presumptive cardiac ventricle primitive heart tube	CHEM
bone marrow cancer	DISEASE
caryophyllin	0
Orientalist	0
lyricization	0
pursier	0
runneth	0
homomerous	0
face	DISEASE
costively	0
adenylate cyclase activator activity	PROCESS
Cul7-RING ubiquitin ligase complex	GENE
valine-tRNA ligase activity	PROCESS
NuRD complex	GENE
vasectomised	0
blood-extorting	0
augite-porphyrite	0
pashing	0
negative regulation of stem cell differentiation	PROCESS
maltodextrin phosphorylase activity	PROCESS
glucarate biosynthetic process	PROCESS
gravat	0
unshamefully	0
protein localization to cell surface	PROCESS
basibranchial 1	CHEM
positive regulation by symbiont of indole acetic acid levels in host	PROCESS
Quenton	0
alanine transmembrane transporter activity	PROCESS
regulation of retinal cone cell fate specification	PROCESS
molybdenum-iron nitrogenase complex	GENE
bennettitaceous	0
reconfuse	0
electrotypist	0
spermidine synthase activity	PROCESS
skotomorphogenesis	PROCESS
snakeskin	0
liar's	0
bevatron	0
presumptive rhombomere 6	CHEM
chylomicron assembly	PROCESS
well-concerted	0
ceratobranchial 3 bone	CHEM
monologizing	0
rectocolitic	0
regulation of cholesterol esterification	PROCESS
isobutylamine N-hydroxylase activity	PROCESS
protosalt	0
growth involved in symbiotic interaction	PROCESS
proposition	0
tiger prawn allergy	DISEASE
Koosis	0
exfoliation	0
aortic aneurysm	DISEASE
cuttings	0
cellular response to hypoxia	PROCESS
Norean	0
parlatory	0
Etamin	0
underweight	DISEASE
rousingly	0
amniotic stem cell differentiation	PROCESS
regulation of mesenchymal cell proliferation	PROCESS
Aneth	0
tiresol	0
transcription factor TFIIIC complex	GENE
zone of polarizing activity pectoral fin bud	CHEM
depreciate	0
endocolitis	0
undeftness	0
evenly	0
sailye	0
aniselike	0
world-uniting	0
high-living	0
PML body	GENE
Gerger	0
organellar chromatophore thylakoid membrane	GENE
nef	0
dead-afraid	0
carotene beta-ring hydroxylase activity	PROCESS
phosphoribosyl-ATP diphosphatase activity	PROCESS
inhibitory neuromuscular junction of somatic myotube	GENE
septin cap	GENE
vagal sensory zone	CHEM
apomixis	0
quasi-scholastic	0
ovary adenocarcinoma	DISEASE
silenced_by_histone_modification	DISEASE
luckful	0
peptide-serine-N-acetyltransferase activity	PROCESS
chemotaxis	PROCESS
taters	0
negative regulation of retinal cone cell fate commitment	PROCESS
Mohawk	0
calcium-independent protein kinase C activity	PROCESS
ciliary rootlet	GENE
Kinosternidae	0
visual cortex disease	DISEASE
dibenzothiophene dioxygenase activity	PROCESS
disarming	0
abstractively	0
alreadiness	0
obsolete caspase-6 activity	PROCESS
roughhouses	0
big-framed	0
dorsal actinotrichium	CHEM
GB	0
subopercle	CHEM
panier	0
nervous system	CHEM
negative regulation of fibroblast migration	PROCESS
sight-feed	0
bacterial-type flagellum organization	PROCESS
topknot	0
site-specific DNA-methyltransferase (adenine-specific) activity	PROCESS
break-in	0
obsolete viral glycoprotein	GENE
oryzalexin B synthase activity	PROCESS
tin-glazed	0
tkt	0
sensualities	0
encephalopathic	0
chondrodystrophia	0
decapitate	0
medicagenate UDP-glucosyltransferase activity	PROCESS
(R)-mandelate dehydrogenase activity	PROCESS
Valerianaceae	0
DNA binding	PROCESS
COPI coating of Golgi vesicle, inter-Golgi cisterna	PROCESS
obsolete flagellum	GENE
siderophore transmembrane transporter activity	PROCESS
saner	0
harmalin	0
retinal bipolar neuron	CHEM
primary endosperm nucleus	GENE
osmometric	0
uridine nucleosidase activity	PROCESS
enterally	0
Hinman	0
Oreg	0
liability's	0
glucosidase II complex	GENE
Myo2p-Vac17p-Vac8p transport complex	GENE
bleaunt	0
tyrocidin	0
murphies	0
album	0
Cloete	0
deoxynucleoside kinase activity	PROCESS
isolated anhidrosis with normal sweat glands	DISEASE
Tjon	0
cherry allergy	DISEASE
endoplasmic reticulum chaperone complex	GENE
hairstylists	0
adenylyltransferase activity	PROCESS
xanthoconite	0
globulins	0
mature neutrophil	CHEM
methionine catabolic process	PROCESS
sune	0
apical part of cell	GENE
cyclo-cross	0
headscarf	0
2-hydroxy-6-oxonona-2,4-dienedioate hydrolase activity	PROCESS
amino acid transmembrane export from vacuole	PROCESS
ocular melanoma	DISEASE
Rosslyn	0
urediniosporic	0
calcium ion transmembrane transporter activity	PROCESS
negative regulation of cGMP-mediated signaling	PROCESS
multiple epiphyseal dysplasia	DISEASE
alpha5-beta1 integrin-tissue transglutaminase complex	GENE
shelfy	0
summulist	0
hard-favouredness	0
rhombomere 4	CHEM
cachalots	0
D-arabinose catabolic process	PROCESS
papabot	0
ceterach	0
uncasually	0
nephrotic syndrome	DISEASE
oafishness	0
nonparochial	0
umpired	0
quadrigati	0
ent-sandaracopimaradiene synthase activity	PROCESS
regulation of mRNA stability involved in response to oxidative stress	PROCESS
gaydiang	0
ubiquitin-ubiquitin ligase activity	PROCESS
septin collar	GENE
Wanapum	0
unsuitably	0
adrenal medulla cancer	DISEASE
gastric adenosquamous carcinoma	DISEASE
miR_encoding_snoRNA_primary_transcript	DISEASE
rhumbaing	0
bradyglossia	0
painful respiration	DISEASE
ZFA_0000134	CHEM
red sensitive photoreceptor cell	CHEM
Rhino-Deadlock-Cutoff Complex	GENE
aryl hydrocarbon receptor complex	GENE
superficial pelvic abductor	CHEM
ventral arrector	CHEM
cord factor receptor activity	PROCESS
Turanian	0
benign recurrent intrahepatic cholestasis 2	DISEASE
spuke	0
generation of neurons	PROCESS
rock-cistus	0
Artur	0
modulation by symbiont of host system process	PROCESS
chromosome 22q11.2 deletion syndrome, distal	DISEASE
activities	0
host cell mitochondrial membrane	GENE
male stress incontinence	DISEASE
puttiers	0
cholesterol 26-hydroxylase activity	PROCESS
ubiquitin-protein transferase activator activity	PROCESS
trehalose:proton symporter activity	PROCESS
cellular response to chemical stimulus	PROCESS
low backache	DISEASE
ribonuclease activity	PROCESS
prisere	0
condensed nuclear chromosome, centromeric region	GENE
COPI-coated inter-Golgi transport vesicle	GENE
regulation of vasoconstriction	PROCESS
venous endothelial cell fate commitment	PROCESS
heliac	0
hem's	0
Miller-Dieker lissencephaly syndrome	DISEASE
galactose oxidase activity	PROCESS
physiocratism	0
chromes	0
nonepiscopally	0
advantaging	0
GTPase activator complex	GENE
Niemann-Pick disease type B	DISEASE
apoptosome	GENE
presspack	0
Golgi membrane	GENE
pelorias	0
activin binding	PROCESS
cuprums	0
5-lipoxygenase complex	GENE
five_isopentenylaminomethyl_uridine	DISEASE
neutrophilic metamyelocyte	CHEM
fret	0
obsolete signal peptidase activity	PROCESS
semiconcrete	0
forestership	0
photoreceptor outer segment	GENE
miraculous	0
bloating	0
plastid outer membrane	GENE
schoolmaamish	0
dl	0
predeliver	0
posterior amorphous corneal dystrophy	DISEASE
bridge contact site	GENE
green leaf volatile biosynthetic process	PROCESS
gilt-head	0
lateral root formation	PROCESS
arabinoxylan-containing compound metabolic process	PROCESS
activation of transmembrane receptor protein tyrosine kinase activity	PROCESS
oxidized purine nucleobase lesion DNA N-glycosylase activity	PROCESS
intrinsic component of postsynaptic specialization membrane of symmetric synapse	GENE
coinmate	0
mumming	0
modulation of relaxation of uterine smooth muscle in other organism	PROCESS
multipolar neuron	CHEM
four_demethylwyosine	DISEASE
outmount	0
NarGHI complex	GENE
nonsolids	0
Tetrigidae	0
L-cysteine catabolic process via cystine, using glutathione-cystine transhydrogenase	PROCESS
cross-stratification	0
organomineral extracellular matrix	GENE
fallowist	0
regulation of hemostasis	PROCESS
phytoalexin biosynthetic process	PROCESS
kidney cell	CHEM
linocut	0
Tingis	0
integrin alpha11-beta1 complex	GENE
pretil	0
primary motor neuron	CHEM
ligament	DISEASE
coated vesicle membrane	GENE
has developmental contribution from	CHEM
rRNA processing	PROCESS
Cuchillo	0
lateral plasma membrane	GENE
modulation by symbiont of host cellular process	PROCESS
nuclear mitotic cohesin complex	GENE
nonclinically	0
Rockafellow	0
cytidylyltransferase activity	PROCESS
Oregon	0
meiotic DNA double-strand break formation involved in meiotic gene conversion	PROCESS
toxin-antitoxin complex	GENE
DH domain binding	PROCESS
betweentimes	0
lateral ethmoid-autopalatine ligament	CHEM
Dichelyma	0
DNA helicase A complex	GENE
pucciniaceous	0
supermentality	0
syndromic X-linked intellectual disability Shashi type	DISEASE
rooing	0
copopoda	0
slow muscle cell somite 18	CHEM
Leatherette	0
cytoskeleton organization	PROCESS
deorusumduction	0
stromal dystrophy	DISEASE
senator	0
Chwang-tse	0
well-visualized	0
organonitrogen compound	DISEASE
squareflipper	0
urbarial	0
barbuts	0
rhabdoid cancer	DISEASE
modulation of apoptotic process in other organism	PROCESS
cytosolic proteasome core complex, beta-subunit complex	GENE
Mukden	0
mailed-cheeked	0
hemicellulose network	GENE
cortical microtubule plus-end	GENE
Erdheim-Chester disease	DISEASE
unglaring	0
nocturnal enuresis	DISEASE
polytene chromosome interband	GENE
xanthoxin dehydrogenase activity	PROCESS
F-box domain binding	PROCESS
BCOR complex	GENE
copsewooded	0
tertiary granule	GENE
idyllists	0
recurvopatent	0
negative regulation of glucose transmembrane transport	PROCESS
interleukin-5 receptor binding	PROCESS
S100A9 complex	GENE
cytoskeleton-dependent intracellular transport	PROCESS
penectomy	0
anchored component of postsynaptic recycling endosome membrane	GENE
4-nitrotoluene catabolic process	PROCESS
bacteriostatic	0
Vistulian	0
positive regulation of post-embryonic development	PROCESS
kernelly	0
ribboning	0
nugacity	0
metalizing	0
testae	0
Bosniak	0
WASH complex	GENE
AU-rich element binding	PROCESS
Feuerbach	0
stott	0
paleoclimatology	0
cysteine-type endopeptidase activity involved in plant-type hypersensitive response	PROCESS
separability	0
IDP phosphatase activity	PROCESS
larynx	DISEASE
granulomatous orchitis	DISEASE
self-destruction	0
nik	0
cerebral cavernous malformation	DISEASE
well-engineered	0
Reduviidae	0
Dorcia	0
trihydride	0
humorize	0
cytoneme	GENE
vasopressin receptor activity	PROCESS
extrapulmonary tuberculosis	DISEASE
Wladyslaw	0
site of polarized growth	GENE
godchild	0
phyllade	0
skin granular cell tumor	DISEASE
White-Sutton syndrome	DISEASE
anal gland neoplasm	DISEASE
aortic valve disease	DISEASE
tympano-	0
Melilla	0
fibrous histiocytoma	DISEASE
intellectual disability	DISEASE
diazines	0
T-cell immunodeficiency, congenital alopecia, and nail dystrophy	DISEASE
bagganet	0
semimalicious	0
polyadic synapse	GENE
fetichism	0
mRNA 5'-UTR binding	PROCESS
noncommodious	0
Vafio	0
stretch-out	0
eyeseed	0
carpology	0
Paracanthomorphacea	DISEASE
Syp1 complex	GENE
creation_date	CHEM
behorn	0
baccilla	0
obsolete epidermal growth factor receptor activating ligand activity	PROCESS
ferreled	0
schizophrenia 7	DISEASE
Galtonia	0
preglomerular nucleus	CHEM
anchored component of neuronal dense core vesicle membrane	GENE
mesenchyme condensation cell	CHEM
woodchuck	0
thyreoepiglottic	0
spoken	0
unliteral	0
Hecatoncheires	0
you've	0
Ceresco	0
granular component	GENE
retinal photoreceptor layer	CHEM
axon part	GENE
negative regulation of fibroblast growth factor receptor signaling pathway	PROCESS
cyclin-dependent protein serine/threonine kinase regulator activity	PROCESS
9-phenanthrol UDP-glucuronosyltransferase activity	PROCESS
gamma-delta T cell	CHEM
hereditary elliptocytosis	DISEASE
constrictor dorsalis	CHEM
scunnering	0
Gadariae	DISEASE
masturbates	0
traitor's	0
lousiness	0
restation	0
eccentric	0
micropylar cell	CHEM
Turko-cretan	0
lethal congenital contracture syndrome 2	DISEASE
proofing	0
L-alanine metabolic process	PROCESS
low-heeled	0
Prussia	0
Proto-Norse	0
pleaship	0
flavanone 4'-O-methyltransferase activity	PROCESS
ORF	DISEASE
roadster	0
devenustate	0
pigeon-house	0
accidency	0
phosphatase binding	PROCESS
presumptive swim bladder	CHEM
Clypeastridea	0
distemper	0
positive regulation of protein maturation	PROCESS
plasminogen activation	PROCESS
bacilliculture	0
feeding from tissue of other organism	PROCESS
nephron	CHEM
broodsac	0
epibranchial 4 cartilage	CHEM
Potamochoerus	0
folate	0
detection of auxin stimulus	PROCESS
Novokuznetsk	0
cecum adenocarcinoma	DISEASE
Gymnogyps	0
clayen	0
enoyl-[acyl-carrier-protein] reductase (NADH) activity	PROCESS
cullin-RING ubiquitin ligase complex	GENE
bethflower	0
hee-hee!	0
response to abiotic stimulus	PROCESS
nuclear envelope	GENE
cockpits	0
PSII associated light-harvesting complex II	GENE
embryonic organ development	PROCESS
simars	0
acrosomal matrix	GENE
medial rectus	CHEM
cell wall (1->3)-beta-D-glucan biosynthetic process	PROCESS
lounging	0
ATPase activity, coupled to movement of substances	PROCESS
dolichopellic	0
branchiostegal ray 1	CHEM
Isawa	0
partisanships	0
trimethylamine receptor activity	PROCESS
intracranial aneurysm	DISEASE
DDT-dehydrochlorinase activity	PROCESS
obeah	0
becowarding	0
Bellport	0
supraneural 2	CHEM
antirational	0
Sthelena	0
receptionists	0
C4-dicarboxylate transmembrane transporter activity	PROCESS
opodidymus	0
proteasome storage granule	GENE
expatriation	0
endoderm-derived structure	DISEASE
pilar sheath acanthoma	DISEASE
pheromone activity	PROCESS
Cul8-RING ubiquitin ligase complex	GENE
palier	0
Prostigmata	DISEASE
midbrain neural keel	CHEM
obsolete coenzyme-M-7-mercaptoheptanoylthreonine-phosphate-heterodisulfide hydrogenase activity	PROCESS
pallor	DISEASE
azure-domed	0
burntly	0
bacterial-type flagellum	GENE
Conard	0
response to zinc ion	PROCESS
butein:oxygen oxidoreductase activity	PROCESS
positive regulation of N-terminal peptidyl-lysine acetylation	PROCESS
intrinsic component of postsynaptic membrane	GENE
bleeding	0
Potamogeton	0
chromatolysis	0
sloppery	0
pneumatized bone	DISEASE
scarcer	0
outer mitochondrial membrane protein complex	GENE
intersegmental vein	CHEM
prune belly syndrome	DISEASE
Pingree	0
underjungle	0
subclavii	0
Fiedler	0
pectoral fin distal radial	CHEM
high-handed	0
Parasitengona	DISEASE
2-hydroxyhexa-2,4-dienoate hydratase activity	PROCESS
primary lysosome	GENE
lonesomeness	0
active_peptide	DISEASE
exemplification	0
eurhythmy	0
axillary adenitis	DISEASE
narking	0
beta-galactosidase complex	GENE
mononuclear phagocyte	CHEM
Goldendale	0
nonvagrantness	0
Brachet's cleft	CHEM
vitrifies	0
thought-pained	0
multiple chemical sensitivity	DISEASE
candlelight	0
refocused	0
Cul4-RING E3 ubiquitin ligase complex	GENE
Coprinus	0
adductor mandibulae	CHEM
Rohon-Beard neuron	CHEM
caffeoyl-CoA:pelargonidin-3-O-beta-D-glucoside-6''-O-acyltransferase activity	PROCESS
nucleus of the caudal commissure	CHEM
pathogenesis	PROCESS
genitors	0
overstory	0
high-affinity sulfate:proton symporter activity	PROCESS
nesh	0
Evtushenko	0
positive regulation of catecholamine secretion	PROCESS
anguloarticular	CHEM
screwed-up	0
empetraceous	0
spatheful	0
nucleosome	GENE
phosphatidylinositol-5-phosphate binding	PROCESS
synaptic vesicle, resting pool	GENE
Non-israelite	0
autosomal recessive congenital ichthyosis 9	DISEASE
